5/13/19,185.72
5/14/19,188.66
5/15/19,190.92
5/16/19,190.08
5/17/19,189.2
5/18/19,183.29
5/19/19,186.21
5/20/19,182.50
5/23/19,179.75
2019-05-23,179.66
2019-05-24,178.97
2019-05-29,177.38
2019-05-30,178.3
2019-06-03,173.3
